Date,Open,High,Low,Close,Adj Close,Volume
1/18/2017,156.75,157.229996,154.25,155.350006,155.350006,145300
1/19/2017,154.75,155,152.699997,153.199997,153.199997,156500
1/20/2017,153.149994,157,153.149994,154.75,154.75,133800
1/23/2017,154.550003,156.809998,154.5,155.899994,155.899994,136800
1/24/2017,155.949997,158.350006,154.699997,156.949997,156.949997,78100
1/25/2017,156.899994,157.300003,155.899994,156.149994,156.149994,73300
1/26/2017,154.100006,155.699997,152.800003,154.850006,154.850006,86300
1/27/2017,154.800003,155.899994,152.699997,153.850006,153.850006,85500
1/30/2017,153.550003,154.850006,151.699997,153.25,153.25,86800
1/31/2017,153.25,154.149994,152.100006,153.699997,153.699997,88500
2/1/2017,154.050003,154.850006,152.5,153.699997,153.699997,89800
2/2/2017,153.699997,156.800003,153,156.300003,156.300003,137800
2/3/2017,156.5,158.850006,154.75,155,155,115300
2/6/2017,154.399994,155.800003,154.199997,155.699997,155.699997,117300
2/7/2017,156,156.449997,154.5,155.600006,155.600006,124100
2/8/2017,155.5,159.399994,155.5,157.550003,157.550003,298200
2/9/2017,157.75,162.649994,157.75,162.5,162.5,240100
2/10/2017,162.899994,166.25,162,162.5,162.5,104700
2/13/2017,163.350006,164,161.75,162.199997,162.199997,89600
2/14/2017,161.699997,165.699997,159.449997,165.199997,165.199997,255900
2/15/2017,164.649994,168.449997,164.649994,166.550003,166.550003,119700
2/16/2017,166.449997,167.25,164.199997,164.949997,164.949997,162000
2/17/2017,163.949997,172.149994,163.949997,169.75,169.75,228700
2/21/2017,169.899994,171.149994,166.850006,168.75,168.75,145900
2/22/2017,168.75,171.850006,166.5,166.850006,166.850006,155400
2/23/2017,161.100006,166.25,154.600006,157.899994,157.899994,754100
2/24/2017,157.649994,160,155.699997,159.199997,159.199997,185100
2/27/2017,158,159.300003,155.649994,157.649994,157.649994,292400
2/28/2017,157.100006,159.699997,155.100006,158.649994,158.649994,223600
3/1/2017,160,162.600006,159.399994,160.800003,160.800003,146700
3/2/2017,160.649994,161.899994,159.600006,161.449997,161.449997,165400
